,Date,Tweets
1276,2022-03-23,"ICAO: A4C865
Flt: UAL216 #UnitedAirlines
First seen: 2022/03/23 06:47:50
Min Alt: 1650 ft MSL
Min Dist: 3.9 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/Tedrbe1rbO https://t.co/6EpUHQIT41"
1277,2022-03-23,"Good morning wonderful people! 

Read our latest blog on Direct flights to and from Dubrovnik for this year down belowðŸ˜Š

https://t.co/KzvyLqMVsy

#unitedairlines #newarktodubrovnik #flightstocroatia #flightsfromeurope #catchflightsnotfeelings #visitcroatia #travelsmart"
1278,2022-03-23,"So, wasnâ€™t aware #UnitedAirlines was able to cancel all remaining flights if you miss the first. Imagine my surprise in SJO in Costa Rica trying to get an agent to rebook a flight last minute. Plus a 10 hour overnight wait in the airport. Brutal travel day, doesnâ€™t end until 4pm"
1279,2022-03-23,"RT @n194at: United Air Lines
Boeing 720-022 N7214U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | September 6,â€¦"
1280,2022-03-23,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1281,2022-03-23,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1282,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1283,2022-03-23,@united flight UA0181/181 delayed for over 4 hours?!! I will miss my connecting flight to San Diego!ðŸ˜¨ there is a mile long line at the desk and only one person is processing / rebooking flights?! #unitedAIRLINES https://t.co/DUVL14BHWi
1284,2022-03-23,"RT @n194at: United Air Lines
Boeing 720-022 N7214U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | September 6,â€¦"
1285,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1286,2022-03-23,"@WookieMatty If itâ€™s more than 200 to 600, my preferred is #UnitedAirlines. But not in a pandemic.ðŸ˜”"
1287,2022-03-23,Coming to terms with post-COVID reality that itâ€™s faster to drive to the airport and go to the ticket counter than it is to attempt anything by phone #customerservice #airlines #UnitedAirlines
1288,2022-03-23,"RT @n194at: United Air Lines
Boeing 720-022 N7214U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | September 6,â€¦"
1289,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1290,2022-03-23,"RT @n194at: United Air Lines
Boeing 720-022 N7214U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | September 6,â€¦"
1291,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1292,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1293,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1294,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1295,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1296,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1297,2022-03-23,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1298,2022-03-23,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1299,2022-03-23,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1300,2022-03-23,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1301,2022-03-23,"RT @n194at: United Air Lines
Boeing 720-022 N7214U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | September 6,â€¦"
1302,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1303,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1304,2022-03-23,"Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappointing from a loyal customer and brand advocate. 

Still in a bit of shock

#ama #unitedairlines"
1305,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1306,2022-03-22,Most underwhelming @UnltedAirlines experience ever.  On flight delay number 4 after 3 rebookings due to mechanical/maintenance issues.  Been at MCO going on 12 hours now.  My wife and 4 yr old are joyous ðŸ˜– #unitedairlines #traveling
1307,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1308,2022-03-22,"Runway Express âœˆï¸

#airline #avgeek #aviation #airbus #beingunited #unitedairlines #planespotter #planespotting #airbus320 #travel #vatsim #xplane #p3d #fsx #msfs2020 https://t.co/5ftGpcnjFf"
1309,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1310,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1311,2022-03-22,"RT @n194at: United Air Lines
Boeing 720-022 N7214U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | September 6,â€¦"
1312,2022-03-22,RT @Hummingbrrrd77: United decided to give me a new name ... my kids are never going to let this one go ðŸ˜­ðŸ˜‚ðŸ˜­ðŸ˜‚ðŸ˜­ðŸ˜‚ #Abifail #UnitedAirlines httâ€¦
1313,2022-03-22,United decided to give me a new name ... my kids are never going to let this one go ðŸ˜­ðŸ˜‚ðŸ˜­ðŸ˜‚ðŸ˜­ðŸ˜‚ #Abifail #UnitedAirlines https://t.co/emmnCRVIyQ
1314,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1315,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1316,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1317,2022-03-22,"RT @DakotaWrench: Cops called on Ted Cruz over Montana airport staff clash
#32222 #montana #tedcruz #unitedairlines
https://t.co/UPHINtuRF0"
1318,2022-03-22,"Cops called on Ted Cruz over Montana airport staff clash
#32222 #montana #tedcruz #unitedairlines
https://t.co/UPHINtuRF0"
1319,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1320,2022-03-22,"Cops called on Ted Cruz over Montana airport staff clash
#32222 #montana #tedcruz #unitedairlines
https://t.co/X1SsP2Qq5x"
1321,2022-03-22,"RT @n194at: United Air Lines
Boeing 720-022 N7214U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | September 6,â€¦"
1322,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1323,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1324,2022-03-22,"Can we just vote him out already??? Ted Cruz Misses Flight, Security Called After He Gets Unruly: Reports | https://t.co/EyobnmCpud https://t.co/OzlPuamzse #TedCruz #Texas #Montana #UnitedAirlines"
1325,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1326,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1327,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1328,2022-03-22,"RT @planeopedia: #UnitedAirlines flight seems to be diverting as shown in FlightRadar24.
#avgeek #aviation #airplanes #SQUAWK7700 @united hâ€¦"
1329,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1330,2022-03-22,"RT @RadarBox24: Emergency ðŸš¨

United Airlines flight #UA47 from Frankfurt (FRA) to Houston (IAH) has turned around over Scarborough and is râ€¦"
1331,2022-03-22,"RT @planeopedia: #UnitedAirlines flight seems to be diverting as shown in FlightRadar24.
#avgeek #aviation #airplanes #SQUAWK7700 @united hâ€¦"
1332,2022-03-22,â¦@UnltedAirlinesâ© how is this consider enhanced cleaning? So dumb. Itâ€™s Basic cleaning #unitedairlines #sucks https://t.co/JM4phZu0e9
1333,2022-03-22,@UnitedAirlines_ #unitedAIRLINES pathetic customer service in #iah. Your CSR manager is standing screaming at a line of customers.  Really this is how you treat people.
1334,2022-03-22,"RT @RadarBox24: United Airlines #UA47 from #FRA to #IAH is descending and returning to Frankfurt due to a technical problem. âœˆï¸

Track #UA4â€¦"
1335,2022-03-22,"RT @RadarBox24: United Airlines #UA47 from #FRA to #IAH is descending and returning to Frankfurt due to a technical problem. âœˆï¸

Track #UA4â€¦"
1336,2022-03-22,"United Airlines #UA47 from #FRA to #IAH is descending and returning to Frankfurt due to a technical problem. âœˆï¸

Track #UA47 from #FRA to #IAH on #RadarBox: 
https://t.co/7e9mOUOo6qðŸ“¡

#UnitedAirlines #Emergency #Squawk7700 https://t.co/Orvqqy5GKX https://t.co/WnPxVdQhPN"
1337,2022-03-22,"RT @RadarBox24: Emergency ðŸš¨

United Airlines flight #UA47 from Frankfurt (FRA) to Houston (IAH) has turned around over Scarborough and is râ€¦"
1338,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1339,2022-03-22,"RT @RadarBox24: Emergency ðŸš¨

United Airlines flight #UA47 from Frankfurt (FRA) to Houston (IAH) has turned around over Scarborough and is râ€¦"
1340,2022-03-22,"4.
@united they donâ€™t accept any other way to pay, No Cash, no contactless. The result? You have to go without. For 5 hours.

Lots of usability, accessibility, vulnerability issues here. Appalling user experience. Probably wonâ€™t get a reply but beware. #ux #unitedAIRLINES"
1341,2022-03-22,"RT @RadarBox24: Emergency ðŸš¨

United Airlines flight #UA47 from Frankfurt (FRA) to Houston (IAH) has turned around over Scarborough and is râ€¦"
1342,2022-03-22,"RT @RadarBox24: Emergency ðŸš¨

United Airlines flight #UA47 from Frankfurt (FRA) to Houston (IAH) has turned around over Scarborough and is râ€¦"
1343,2022-03-22,"RT @planeopedia: #UnitedAirlines flight seems to be diverting as shown in FlightRadar24.
#avgeek #aviation #airplanes #SQUAWK7700 @united hâ€¦"
1344,2022-03-22,"RT @RadarBox24: Emergency ðŸš¨

United Airlines flight #UA47 from Frankfurt (FRA) to Houston (IAH) has turned around over Scarborough and is râ€¦"
1345,2022-03-22,"RT @RadarBox24: Emergency ðŸš¨

United Airlines flight #UA47 from Frankfurt (FRA) to Houston (IAH) has turned around over Scarborough and is râ€¦"
1346,2022-03-22,Flight #UA47 #Frankfurt - #Houston aboard the Boeing 777 aircraft registration N78013 of the airline #unitedAIRLINES declared a general emergency and is returning to the departure airport. https://t.co/6f5udyXmzL https://t.co/ic8wmdHSGs
1347,2022-03-22,"RT @planeopedia: #UnitedAirlines flight seems to be diverting as shown in FlightRadar24.
#avgeek #aviation #airplanes #SQUAWK7700 @united hâ€¦"
1348,2022-03-22,"RT @RadarBox24: Emergency ðŸš¨

United Airlines flight #UA47 from Frankfurt (FRA) to Houston (IAH) has turned around over Scarborough and is râ€¦"
1349,2022-03-22,"#UnitedAirlines flight seems to be diverting as shown in FlightRadar24.
#avgeek #aviation #airplanes #SQUAWK7700 @united https://t.co/9u32PMn9eW"
1350,2022-03-22,"Emergency ðŸš¨

United Airlines flight #UA47 from Frankfurt (FRA) to Houston (IAH) has turned around over Scarborough and is returning to Frankfurt after declaring an emergency.âœˆï¸

Track #UA47 on #RadarBox: 
https://t.co/10CPsgBCEQðŸ“¡

#UnitedAirlines #Squawk7700 #Aviation https://t.co/HFXe16bFzp"
1351,2022-03-22,"RT @n194at: United Air Lines
Boeing 720-022 N7214U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | September 6,â€¦"
1352,2022-03-22,"United Air Lines
Boeing 720-022 N7214U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | September 6, 1967
#AvGeek #Airline #Aviation #AvGeeks #Boeing #B720 #UnitedAirlines #UAL #ORD #Chicago @fly2ohare https://t.co/oCE03ohipi"
1353,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1354,2022-03-22,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
